GeneSymbol;logFC;AveExpr;t;P.Value;adj.P.Val;B;ProbeID
A1CF;-0.743692239;4.091454871;-5.666312707;8.88E-08;2.07E-06;7.546232341;7933640
A2M;0.08681373;9.020038844;0.715377511;0.475651118;0.595740278;-6.405793623;7960947
A2ML1;0.688709713;3.460773462;5.020449579;1.65E-06;2.28E-05;4.749218008;7953775
A3GALT2;-0.110741192;2.88376899;-3.055919143;0.002720497;0.009595803;-2.190152137;7914643
A4GALT;0.137609794;5.148997376;2.238696613;0.026866006;0.0616426;-4.221804452;8076497
A4GNT;0.065625457;2.832575841;0.78983847;0.43105196;0.553967236;-6.350479493;8090955
AAAS;-0.059263954;5.565191917;-1.048359167;0.296406858;0.415941468;-6.116482117;7963646
AACS;0.072429612;5.026034996;1.206658431;0.229742018;0.341749463;-5.941272001;7959786
AADAC;-0.110739469;3.517764321;-0.512156899;0.609405086;0.71305342;-6.529080828;8083415
AADACL2;-0.05244401;2.32057268;-1.626855884;0.106174964;0.186333621;-5.360329814;8083409
AADACL3;-0.049931435;3.150842114;-1.094370452;0.275804175;0.393683354;-6.068043264;7897960
AADACL4;-0.107155792;2.448144649;-2.613893275;0.01000152;0.02773785;-3.35900939;7897955
AADAT;-0.042862401;3.698418332;-0.728776567;0.467441481;0.587779418;-6.39624035;8103706
AAGAB;0.063251928;5.371462874;1.447182633;0.150238725;0.245473224;-5.62916438;7989953
AAK1;-0.102812296;6.481251912;-1.93720096;0.054876863;0.110140742;-4.82534314;8052803
AAMDC;-0.063191448;4.102925746;-1.317205231;0.190073195;0.295672375;-5.804662559;7942783
AAMP;0.169182809;5.634625259;2.661751578;0.00874858;0.024836349;-3.240278112;8058914
AANAT;-0.188263983;3.964614172;-3.513110893;0.000608725;0.002841141;-0.8171524;8010071
AAR2;0.002968228;4.919659678;0.085190181;0.932240483;0.95563661;-6.655376054;8062286
AARD;-0.117047783;3.266182075;-3.26918408;0.001378521;0.005545562;-1.569807243;8148000
AARS1;-0.046589604;6.931295824;-0.869017899;0.386429492;0.510987434;-6.285717381;8002347
AARS2;0.066894703;4.03697207;1.921023787;0.056905054;0.113499915;-4.855412546;8126681
AASDH;0.077659339;4.648144774;1.212955236;0.227333471;0.339014806;-5.933804509;8100478
AASDHPPT;-0.164649146;6.569026313;-3.017304274;0.003065952;0.010555386;-2.298621782;7943552
AASS;-0.325019864;6.514137934;-3.45864479;0.000733266;0.003310585;-0.989120686;8142554
AATBC;0.042480775;3.192246196;0.863369955;0.389514807;0.513833625;-6.290539426;8070708
AATF;0.063412691;5.917138172;1.561242072;0.120883461;0.206667519;-5.462013269;8006690
AATK;-0.382028999;4.645813054;-5.788400601;5.00E-08;1.28E-06;8.098202734;8019090
ABAT;-0.94962771;5.380505627;-6.848763098;2.63E-10;1.71E-08;13.15621238;7993126
ABCA1;0.476564029;6.139817847;4.116602671;6.77E-05;0.000475613;1.231912076;8162940
ABCA10;-0.503257689;4.511034439;-3.833697783;0.000195302;0.001116775;0.239239882;8018006
ABCA11P;-0.072200616;3.602343426;-0.979738263;0.32902439;0.451048833;-6.184921374;8098752
ABCA12;0.568936087;3.067461315;6.07638246;1.25E-08;4.15E-07;9.426890041;8058708
ABCA13;0.399152669;3.177706211;4.538728047;1.27E-05;0.000122283;2.812088988;8132743
ABCA2;0.011923827;5.116589589;0.250215581;0.802813301;0.864893859;-6.627946164;8165345
ABCA3;-0.312458295;4.024076588;-6.603753039;9.17E-10;4.78E-08;11.94913997;7998784
ABCA4;-0.011609515;3.022642825;-0.514384515;0.607851398;0.711884627;-6.527949603;7917798
ABCA5;-0.772555333;6.247251272;-5.968563864;2.11E-08;6.30E-07;8.925166753;8018038
ABCA6;-0.153789644;5.324630492;-0.940731045;0.348577199;0.471811991;-6.221791187;8017964
ABCA7;-0.004387934;4.50595754;-0.120665973;0.904140814;0.936513926;-6.651756294;8024120
ABCA8;-0.617907497;4.990393536;-3.318999311;0.001170579;0.004849065;-1.419788052;8017885
ABCA9;-0.199106934;4.964702912;-1.226769454;0.222113399;0.333020076;-5.917288925;8017927
ABCB1;-0.218281893;4.858260018;-1.698046284;0.091877326;0.166127577;-5.245465242;8140782
ABCB10;0.098134236;4.66819073;2.14620939;0.033702723;0.07415579;-4.415590039;7924956
ABCB11;0.047751095;2.790043311;1.302315692;0.1950975;0.301838187;-5.823742264;8056583
ABCB4;0.225810858;3.548646977;3.298041453;0.00125421;0.00512599;-1.48313621;8140752
ABCB5;0.001459128;2.778946265;0.024520726;0.98047463;0.987186586;-6.658675395;8131682
ABCB6;0.005657776;4.42113998;0.118769556;0.90564018;0.937746092;-6.651981352;8059111
ABCB7;0.122438701;5.367957243;2.156556692;0.032869592;0.072673227;-4.394286966;8173629
ABCB8;-0.09395714;4.148800462;-2.334179906;0.021110436;0.050748264;-4.013821821;8137334
ABCB9;0.014732739;3.466285728;0.517364226;0.605775947;0.71022661;-6.526428805;7967337
ABCC1;0.356314789;5.65220059;4.585972309;1.04E-05;0.000104683;2.995965542;7993478
ABCC10;-0.016549205;4.741341283;-0.45136174;0.652476483;0.749336373;-6.558065215;8119801
ABCC11;0.010773125;3.307745329;0.435421999;0.663973968;0.758407644;-6.565061322;8001271
ABCC12;-0.100046227;2.860923505;-3.376783271;0.000966203;0.004138368;-1.24338198;8001235
ABCC13;-0.100089213;2.900939486;-2.786203978;0.006126855;0.018657938;-2.922531853;8067877
ABCC2;-0.19197527;3.242893723;-2.369436748;0.019277627;0.047157724;-3.935006941;7929779
ABCC3;0.489586901;5.837664023;3.612554954;0.000431044;0.002145361;-0.497479837;8008454
ABCC4;0.127538329;5.473344623;1.949700913;0.053351763;0.10756607;-4.801945907;7972297
ABCC5;0.322577772;5.043129569;3.792100326;0.000227231;0.001262913;0.097982118;8092418
ABCC6;-0.306186928;4.163021705;-4.461028646;1.74E-05;0.000157475;2.51268329;7999727
ABCC6P2;-0.41274154;5.754076098;-5.444178022;2.48E-07;4.85E-06;6.560223316;7999591
ABCC8;-0.610360693;5.276371474;-3.815588887;0.00020864;0.001176672;0.177594395;7946860
ABCC9;-0.131940467;6.112040092;-0.841756049;0.401461229;0.525739579;-6.308705614;7961710
ABCD1;-0.127857273;4.33005642;-2.522003926;0.012868824;0.033975042;-3.581533522;8170704
ABCD2;0.03770185;3.448123328;0.36534416;0.715444764;0.799157597;-6.592843242;7962312
ABCD3;-0.170243494;7.305523114;-2.210973584;0.028775522;0.065246072;-4.280687241;7903119
ABCD4;0.039719683;5.077543308;0.903760808;0.36778409;0.492006702;-6.255371707;7980115
ABCE1;-0.103450115;5.926664995;-1.370055297;0.173017258;0.274632008;-5.735236515;8097647
ABCF1;0.011417112;6.266782168;0.269811704;0.787730419;0.853588251;-6.622897359;8117929
ABCF2-H2BK1;-0.007296294;4.559157631;-0.127840754;0.898471381;0.932556159;-6.650872573;8143905
ABCF3;-0.003022557;5.388669761;-0.062934055;0.949915109;0.966609693;-6.657010149;8084360
ABCG1;0.427552138;4.654265929;5.567068835;1.41E-07;3.04E-06;7.102737561;8068761
ABCG2;0.031227619;3.58648874;0.314471458;0.753664153;0.828182414;-6.609971164;8101675
ABCG4;-0.082018712;3.697062476;-2.56621805;0.011408159;0.030912879;-3.475359192;7944447
ABCG5;-0.140901462;3.232571804;-1.657449679;0.099825725;0.177691498;-5.311544644;8051866
ABCG8;-0.158900319;3.664997465;-2.597710392;0.010460433;0.028768567;-3.398719386;8041696
ABHD1;-0.167794196;3.672363299;-4.058462027;8.45E-05;0.000567493;1.023425783;8040815
ABHD10;-0.006894051;5.552720115;-0.139126308;0.88956437;0.926430152;-6.649379294;8081612
ABHD11;0.145259911;4.775515099;2.212969823;0.028634178;0.065000834;-4.276470002;8140129
ABHD12;-0.323902925;6.569241348;-4.299015403;3.33E-05;0.000267393;1.900636865;8065469
ABHD12B;-0.009664978;3.1368757;-0.377829607;0.706169739;0.791481547;-6.588248626;7974288
ABHD13;-0.149060765;6.782284956;-3.624228015;0.000413745;0.002070401;-0.459477476;7969979
ABHD14A-ACY1;-0.273359347;5.276676429;-5.041488263;1.51E-06;2.12E-05;4.836863047;8080162
ABHD14B;-0.128008567;5.142461871;-3.333121999;0.001117195;0.004659224;-1.376909681;8087825
ABHD15;-0.048920379;4.862561549;-0.757758755;0.449958749;0.571450015;-6.374975324;8013919
ABHD16A;0.00929394;4.868686707;0.212429624;0.832102642;0.88638178;-6.636608147;8125017
ABHD16B;-0.185966215;3.606028438;-3.861305349;0.000176518;0.001027897;0.333666001;8064203
ABHD17A;-0.219418646;5.19071349;-3.879515767;0.000165082;0.000973046;0.3962446;7924230
ABHD17B;-0.03297354;4.504088994;-0.638078515;0.524538351;0.639038215;-6.457469857;8161727
ABHD17C;0.780308257;5.601025823;7.924267704;8.80E-13;1.72E-10;18.67104701;7985310
ABHD18;-0.304481893;5.34860947;-4.413374912;2.11E-05;0.000184388;2.33092521;8097373
ABHD2;0.329871676;6.906564607;3.925144005;0.000139444;0.000847273;0.554061512;7985809
ABHD3;0.372184087;5.315159426;4.562757097;1.15E-05;0.0001129;2.905439638;8022488
ABHD4;0.169750226;5.287307221;3.216288546;0.001636712;0.006352443;-1.726998365;7973306
ABHD5;-0.139013103;5.41998802;-2.243671409;0.026535319;0.060980503;-4.211166311;8079153
ABHD6;0.028531175;4.732194414;0.372948009;0.709790954;0.79443017;-6.590063384;8080762
ABHD8;-0.220215505;5.030479233;-4.007578505;0.000102442;0.000663232;0.842844098;8035271
ABI1;0.254314774;6.552794249;4.937981467;2.36E-06;3.07E-05;4.408047019;7932616
ABI2;0.309265693;5.743019091;5.108088651;1.12E-06;1.67E-05;5.115921765;8047659
ABI3;-0.126415855;4.709599335;-3.020200297;0.003038703;0.01047751;-2.290528281;8008185
ABI3BP;-0.138785799;6.088124379;-0.785542272;0.433556653;0.55611409;-6.353818378;8089145
ABITRAM;-0.061645567;3.834296539;-1.121803345;0.264001684;0.38091884;-6.038191433;8157144
ABL1;0.06509726;6.144096031;0.781142372;0.436130605;0.55826963;-6.357219162;8158725
ABL2;-0.008178026;6.01888497;-0.067534592;0.946259272;0.964478847;-6.656712626;7922610
ABLIM1;-0.057640421;6.513845132;-0.696824613;0.487149402;0.606128831;-6.4187311;7936463
ABLIM2;-0.083027895;4.708749722;-1.544841752;0.124801113;0.211907455;-5.486800023;8099279
ABLIM3;0.631267395;4.989456045;5.420737706;2.76E-07;5.29E-06;6.457597111;8109093
ABO;0.093813538;4.462191433;1.827504556;0.069903724;0.133523653;-5.024563717;8164853
ABR;0.376768567;5.4236348;5.273429115;5.39E-07;9.16E-06;5.819065851;8010983
ABRA;0.044556869;2.620005261;1.120435863;0.264581545;0.381491001;-6.039696663;8152291
ABRACL;0.278825325;4.269262348;3.878357551;0.000165788;0.000977033;0.392257557;8122336
ABRAXAS1;-0.076728579;4.222230674;-1.49052177;0.138495214;0.230216921;-5.567093883;8101489
ABRAXAS2;0.179479938;5.28775053;3.737311299;0.000276896;0.001488989;-0.08619106;7931216
ABT1;0.090192183;3.891906902;1.770909206;0.078905538;0.147196914;-5.123036658;8117522
ABTB1;-0.029406119;5.124125511;-0.601081289;0.548826315;0.660893764;-6.4801279;8082380
ABTB2;0.283567361;4.076820916;5.172187239;8.47E-07;1.33E-05;5.386779021;7947462
ABTB3;0.085686546;3.612202;1.538564611;0.126326815;0.213887112;-5.496220292;7958352
ACAA1;-0.081717337;5.41176125;-1.365909392;0.174311931;0.276213028;-5.740778679;8086201
ACAA2;-0.141377513;5.630344236;-1.989776616;0.048701512;0.099834406;-4.725977369;8023261
ACACA;0.284576724;5.215692953;4.128412484;6.47E-05;0.000458993;1.274538894;8014487
ACACB;-0.721179928;5.08275487;-6.580558816;1.03E-09;5.28E-08;11.83596973;7958466
ACAD10;-0.069771362;4.669763954;-1.586861485;0.1149591;0.198650327;-5.422789048;7958761
ACAD11;0.016635808;5.769077148;0.24770775;0.80474905;0.86608625;-6.628564852;8090715
ACAD8;-0.155666763;5.357986429;-3.115511311;0.002257333;0.008237862;-2.020421494;7945283
ACAD9;0.14768469;5.627960654;3.250952088;0.001462887;0.005821651;-1.624233387;8082444
ACADL;-1.454593989;4.784963243;-6.853694553;2.56E-10;1.67E-08;13.18071922;8058591
ACADM;-0.46867034;6.878764582;-5.947962133;2.33E-08;6.82E-07;8.82987176;7902367
ACADS;-0.18240339;5.056875591;-3.623306951;0.000415085;0.002076175;-0.462479684;7959220
ACADSB;-0.303184672;4.725908855;-3.928273367;0.000137832;0.000838551;0.564938386;7931168
ACADVL;-0.449567371;7.559931631;-6.084361306;1.21E-08;4.03E-07;9.464216434;8004271
ACAN;0.006170452;3.937914532;0.153296391;0.878400844;0.919144995;-6.647325618;7985786
ACAP2;0.378271795;6.625629339;5.580725567;1.32E-07;2.87E-06;7.163484395;8092933
ACAP3;-0.048044099;4.956659956;-1.030012655;0.304905355;0.425411004;-6.135226348;7911458
ACAT1;-0.85465691;6.377723655;-7.443669387;1.17E-11;1.40E-09;16.16740409;7943605
ACAT2;0.342107165;4.017251711;4.223111926;4.48E-05;0.000342711;1.619710879;8123137
ACBD3;0.261918306;7.33283969;6.278556496;4.66E-09;1.84E-07;10.38084745;7924701
ACBD4;-0.095662021;4.422073874;-2.175827084;0.031365463;0.069965554;-4.354359091;8007730
ACBD5;0.428231404;5.665114374;5.419938832;2.77E-07;5.30E-06;6.454104367;7932703
ACBD6;0.091604578;4.187195202;2.105419128;0.037167366;0.080173736;-4.498639104;7922656
ACBD7;0.079330545;3.252179495;2.370395238;0.019229828;0.047066715;-3.932849161;7932214
ACCS;-0.136561566;5.022183375;-2.710934438;0.007610455;0.0222461;-3.116252948;7939507
ACCSL;-0.154929829;3.363294992;-4.358429594;2.63E-05;0.0002206;2.123142509;7939494
ACD;0.039787284;4.368206863;1.067818128;0.287569825;0.406181552;-6.096245876;8002057
ACE;0.018153675;4.239685347;0.409682659;0.682709058;0.773045077;-6.575829094;8009096
ACE2;-0.216334221;4.179523659;-1.480726853;0.141084718;0.233658187;-5.581277062;8171449
ACER1;-0.046983489;3.30028427;-1.065690966;0.288527001;0.407166076;-6.098475809;8033151
ACER2;0.080576028;4.489260567;0.918446638;0.360075992;0.484109275;-6.24219144;8154563
ACER3;0.321076624;4.534961078;4.122711061;6.61E-05;0.000466757;1.25394827;7942679
ACHE;0.024211677;3.6999599;0.559778985;0.57658778;0.685054178;-6.503832792;8141648
ACIN1;0.105604309;5.595657001;1.84717516;0.066981848;0.129165148;-4.989649051;7977906
ACKR1;-0.239131909;4.002942363;-2.772548793;0.006374708;0.019276965;-2.958025983;7906435
ACKR2;-0.017129468;3.485648442;-0.359094878;0.720103257;0.802371856;-6.59508511;8079117
ACKR3;-0.019231124;3.203173785;-0.34396689;0.731423642;0.810807105;-6.600352292;8049471
ACKR4;0.211116043;4.911679186;1.711015017;0.089449358;0.162620545;-5.224033673;8122334
ACLY;-0.023540644;7.037685952;-0.340178613;0.734267836;0.812823436;-6.601635851;8015460
ACMSD;0.075174271;3.149634728;1.838272743;0.068291371;0.131143537;-5.005494479;8045368
ACO1;-0.464460435;6.873657264;-6.887080846;2.16E-10;1.45E-08;13.34684493;8154733
ACO2;-0.068172928;6.209791856;-1.282834554;0.201819079;0.309604693;-5.848386622;8073430
ACOD1;0.009684642;2.025048819;0.469193558;0.639712601;0.738642422;-6.549941559;7969482
ACOT1;-0.09565528;4.682093285;-1.583854097;0.115642342;0.199568767;-5.427425279;7975598
ACOT11;0.192923541;4.075514948;3.665559601;0.000357619;0.001842148;-0.324119097;7901613
ACOT12;-0.072579406;2.766636671;-2.872532941;0.004752749;0.015136518;-2.69457172;8112920
ACOT13;-0.031092212;5.256415971;-0.501598315;0.616793513;0.719322391;-6.534376159;8117219
ACOT2;-0.157968559;5.434588213;-2.504182224;0.013503439;0.035314483;-3.623857502;7975602
ACOT4;-0.013594119;3.482978478;-0.310600023;0.756599211;0.830530575;-6.611169815;7975607
ACOT6;-0.006047846;2.629247789;-0.234526092;0.814943383;0.873400453;-6.631714428;7975613
ACOT7;-0.06002189;5.88567877;-1.080338574;0.28197984;0.400165483;-6.083032007;7912012
ACOT8;0.026829025;4.290692175;0.666299254;0.506393597;0.623295416;-6.439282959;8066598
ACOT9;0.418113167;6.103283192;5.673133676;8.60E-08;2.02E-06;7.576886314;8171802
ACOX1;-0.278071158;6.685989358;-3.382488898;0.000947948;0.004078013;-1.225825145;8018558
ACOX2;-0.226506581;4.08013523;-4.665796411;7.50E-06;8.05E-05;3.309737842;8088397
ACOX3;-0.243035197;5.093896568;-4.250979631;4.02E-05;0.000313063;1.722414602;8099304
ACOXL;-0.065566746;3.178716779;-1.879887225;0.062348291;0.122147037;-4.930801838;8044353
ACOXL-AS1;-0.067678781;2.29760925;-2.230499154;0.027418767;0.062735218;-4.239286304;8054607
ACP1;-0.101443496;6.488546291;-1.803100397;0.073675021;0.13929687;-5.067386843;8039961
ACP2;-0.104127509;5.457942171;-2.225362028;0.027770203;0.063372247;-4.250211456;7947815
ACP3;-0.061554298;3.695789776;-0.867832875;0.387075584;0.511505386;-6.286731695;8082673
ACP4;-0.155475837;4.534741067;-3.229265382;0.001569501;0.0061531;-1.688636294;8030736
ACP5;0.398684475;5.327789387;4.576016052;1.09E-05;0.000108348;2.957101448;8034304
ACP6;0.3319489;4.608745403;5.010732359;1.72E-06;2.36E-05;4.708820013;7919326
ACP7;0.016157375;3.183865859;0.347137323;0.729046183;0.809087449;-6.599267166;8028570
ACR;-0.154066386;3.526486708;-3.673193943;0.000348074;0.001801907;-0.298980902;8054766
ACRBP;-0.154274803;4.157276488;-4.403202325;2.20E-05;0.000190777;2.292311385;7960642
ACRV1;-0.08960763;3.033087707;-2.627356385;0.009633644;0.026901329;-3.325804336;7952503
ACSBG1;-0.06332455;3.397578005;-2.027171818;0.044677338;0.093086874;-4.65378001;7990683
ACSBG2;0.015306998;2.752030253;0.627865209;0.531187147;0.645037871;-6.463859128;8025011
ACSF2;0.273348612;4.485114263;4.146269507;6.04E-05;0.000434503;1.339170088;8008321
ACSF3;0.063011504;4.580288084;1.484064147;0.140198234;0.232444386;-5.576454761;7997863
ACSL1;0.06266954;6.784428173;0.485642053;0.628033666;0.728628466;-6.542170026;8103951
ACSL3;0.493670027;6.426879404;5.527141403;1.70E-07;3.53E-06;6.925656896;8048733
ACSL4;0.345439147;6.401760487;2.565722163;0.011423679;0.030942345;-3.476559241;8174474
ACSL5;1.398083138;6.314028567;7.400049199;1.47E-11;1.68E-09;15.94309414;7930498
ACSL6;-0.145034464;3.711012576;-5.652847005;9.46E-08;2.17E-06;7.485781198;8113938
ACSM1;-0.104411848;3.248012991;-2.531019123;0.012558079;0.033384939;-3.560020193;7999981
ACSM2A;-0.105593696;2.84020272;-3.653534402;0.000373158;0.001906852;-0.363629419;7993737
ACSM2B;-0.056452872;2.908983039;-2.019195511;0.045511033;0.094494265;-4.669285419;7999965
ACSM3;-0.866859152;4.985887166;-4.299343418;3.32E-05;0.00026724;1.901859024;7993756
ACSM5;-0.218365653;3.445206695;-5.203571478;7.37E-07;1.18E-05;5.520203025;7993726
ACSM6;-0.352259734;2.973121219;-5.118626017;1.07E-06;1.61E-05;5.160296072;7929497
ACSS1;-0.523054561;5.324085831;-6.050677317;1.42E-08;4.59E-07;9.306820795;8065444
ACSS2;0.09288582;4.814863641;1.31537375;0.190685957;0.296376339;-5.807020839;8062041
ACSS3;-0.060827576;4.968920531;-0.681321333;0.496872949;0.615034475;-6.429283222;7957386
ACTA1;-0.069524791;5.695934628;-1.237298729;0.218193345;0.328624289;-5.904577962;7924910
ACTA2;1.196857062;9.203442701;6.56833459;1.10E-09;5.56E-08;11.77640356;7934906
ACTA2-AS1;0.186163048;3.752529271;2.798130493;0.005917596;0.018110048;-2.891404704;7929026
ACTB;0.633106763;9.638349928;6.259143698;5.13E-09;1.99E-07;10.28852382;8137979
ACTBL2;0.22357847;2.140925957;3.952328339;0.000126022;0.000780779;0.648774325;8112198
ACTC1;-0.022421618;3.814934293;-0.259921838;0.795332848;0.859424305;-6.625492924;7987315
ACTE1P;0.017030829;3.372837903;0.332390288;0.740126779;0.817409483;-6.60423015;7950064
ACTG1;0.277470125;10.3136286;5.103479306;1.15E-06;1.70E-05;5.096530173;8019183
ACTG1P17;0.014867261;3.554463192;0.382293463;0.702864285;0.789025053;-6.586568555;7991017
ACTG2;0.584313194;5.08166107;2.763018239;0.006553066;0.019730306;-2.982707226;8042788
ACTL10;-0.052858052;4.684408883;-1.088811058;0.278239703;0.396283145;-6.074004479;8061944
ACTL6A;0.281699418;5.198325414;5.015151155;1.69E-06;2.32E-05;4.727184034;8084067
ACTL6B;-0.140485173;3.786246797;-3.651395747;0.000375988;0.001919544;-0.370645212;8141580
ACTL7A;-0.065767718;2.718067032;-2.323015055;0.021722019;0.051929786;-4.038554047;8157141
ACTL7B;-0.128598143;4.062076465;-2.614528198;0.009983891;0.027700493;-3.357446877;8163019
ACTL8;-0.007415446;3.525918434;-0.170686489;0.864734093;0.909416983;-6.644533358;7898516
ACTL9;-0.280136074;5.571463126;-3.876195778;0.000167113;0.000982929;0.384818385;8033662
ACTMAP;-0.198482367;4.65527732;-3.851999116;0.000182649;0.001057498;0.301775891;8036956
ACTN1;0.825058848;7.613146482;6.962254292;1.46E-10;1.08E-08;13.72223756;7979824
ACTN2;-0.109135201;3.526447356;-2.733585524;0.007132909;0.021113387;-3.058452228;7910727
ACTN3;-0.081016727;3.405032054;-1.961312702;0.051967261;0.105220668;-4.780084063;7941662
ACTN4;0.552268839;8.438976099;7.176403485;4.79E-11;4.32E-09;14.80143802;8028524
ACTR10;0.170888294;5.994203777;3.556098719;0.00052479;0.002522581;-0.679861903;7974587
ACTR1A;0.091235053;6.327942006;1.779614335;0.077461823;0.145031844;-5.108081976;7936028
ACTR1B;0.076350638;5.274463496;1.463947772;0.14560792;0.239636368;-5.605363335;8054077
ACTR2;0.458986935;8.946698018;7.652965946;3.81E-12;5.62E-10;17.25069192;8042337
ACTR3;0.529550021;8.731549392;6.495889931;1.58E-09;7.70E-08;11.42452431;8044686
ACTR3B;-0.23574339;6.029773748;-4.586534352;1.04E-05;0.000104473;2.998161276;8137474
ACTR3BP2;0.013088039;1.772390531;0.737441124;0.462175265;0.582866194;-6.389969082;8043487
ACTR3BP5;-0.140401733;2.358011875;-3.181713598;0.001829088;0.006943696;-1.828566236;8071058
ACTR3C;-0.34316358;5.675728999;-2.929229164;0.004010446;0.013146311;-2.541534307;8143766
ACTR5;0.262910116;4.68589092;6.2313753;5.88E-09;2.22E-07;10.15672601;8062545
ACTR6;0.274381077;4.218209583;3.800272518;0.000220591;0.001231502;0.12563653;7957793
ACTR8;0.182682999;5.315738937;2.904871793;0.004315241;0.013960802;-2.607602338;8088151
ACTRT1;-0.019233704;2.403982361;-0.767110662;0.444398468;0.566072524;-6.367938187;8174979
ACTRT2;-0.08532789;3.994008428;-2.23003623;0.027450276;0.062792789;-4.240271763;7897128
ACTRT3;-0.031993175;2.948635876;-0.902463546;0.368469941;0.492689086;-6.256525894;8092002
ACVR1;0.551334329;5.683676469;7.381242381;1.63E-11;1.82E-09;15.846544;8056005
ACVR1B;-0.243138586;6.428415904;-4.174966975;5.40E-05;0.000396954;1.443482447;7955535
ACVR1C;-0.540312632;4.730380257;-4.907969085;2.69E-06;3.42E-05;4.284837638;8055992
ACVR2A;0.185262013;6.201305167;2.0300408;0.044380672;0.092648478;-4.648188879;8045587
ACVR2B;-0.120893964;3.965645704;-2.511860927;0.013226655;0.034721532;-3.605655041;8078805
ACVRL1;0.031033726;4.71473824;0.659212519;0.510918469;0.627264933;-6.44392352;7955562
ACY1;0.245894686;4.571087164;3.938379916;0.000132747;0.000814611;0.600112661;8080168
ACY3;-0.27527001;4.545001624;-3.731678895;0.000282549;0.001515556;-0.105002449;7949873
ACYP1;-0.037586087;4.150785528;-0.877700354;0.381716031;0.50645516;-6.278243961;7980265
ACYP2;-0.167559517;4.456975107;-3.889906241;0.000158877;0.000944832;0.43205481;8041982
ADA;-0.02291945;4.81446548;-0.28040451;0.779610282;0.847160223;-6.620009942;8066431
ADA2;0.077996421;5.068039281;0.704914684;0.48211694;0.60175611;-6.413131132;8074237
ADAD1;-0.190313898;2.73084294;-5.345202049;3.90E-07;6.97E-06;6.128782649;8097236
ADAD2;-0.187584873;4.960386297;-3.467314048;0.000711958;0.003234998;-0.961897684;7997569
ADAL;-0.079447992;3.798709921;-1.336261599;0.183784306;0.287758207;-5.779935462;7983191
ADAM10;0.617038232;7.843337608;7.988500506;6.21E-13;1.30E-10;19.00980374;7989224
ADAM11;-0.082666852;4.279049853;-2.144792582;0.03381821;0.074350937;-4.418499547;8007675
ADAM12;0.904565404;5.133651819;4.470499033;1.67E-05;0.000152543;2.548974837;7936968
ADAM15;0.157127535;5.226470457;2.629550207;0.009574868;0.02676863;-3.320379033;7905881
ADAM17;0.439034308;6.377047107;5.094598278;1.19E-06;1.75E-05;5.059200198;8050190
ADAM18;-0.0429796;2.467716959;-1.748725602;0.082684927;0.153004335;-5.160830322;8146069
ADAM19;0.74663631;4.97443865;7.05214723;9.17E-11;7.36E-09;14.17351665;8115490
ADAM2;0.029715576;2.52988783;1.126734182;0.261918202;0.378470267;-6.032748962;8150395
ADAM20;0.10449165;4.455967892;1.865766034;0.064314538;0.125057298;-4.956325127;7979927
ADAM20P1;0.22005807;3.003703394;2.894049057;0.00445737;0.014359234;-2.636803238;7979925
ADAM21;-0.049295811;2.31881075;-1.216966773;0.225808571;0.337329983;-5.929027348;7975406
ADAM21P1;-0.000814188;2.539894828;-0.016450923;0.986899727;0.991426769;-6.65883929;7979904
ADAM22;0.692424375;4.574689465;5.656014682;9.32E-08;2.14E-06;7.499994001;8133983
ADAM23;0.235771413;3.658994438;2.31072412;0.022413272;0.053230722;-4.065654654;8047788
ADAM28;1.192241611;6.24797053;7.215656273;3.90E-11;3.66E-09;15.00076711;8145293
ADAM29;-0.015795968;2.777621838;-0.580982726;0.562252058;0.672629856;-6.491872792;8098368
ADAM30;-0.067435866;2.514238346;-2.079913093;0.039486211;0.084173738;-4.549813559;7919088
ADAM32;-0.048375529;3.681075008;-0.643411602;0.521083761;0.635945919;-6.454092856;8146024
ADAM33;-0.201714083;5.378713611;-4.100536507;7.20E-05;0.000499384;1.174072564;8064686
ADAM3A;0.010525338;2.665457453;0.442883317;0.658581874;0.754214984;-6.561817692;8150375
ADAM5;0.024901479;2.428553799;1.113143113;0.267688918;0.385103993;-6.047693607;8146051
ADAM6;-0.122219749;3.608267104;-2.46365601;0.015051746;0.038674126;-3.719086914;7986629
ADAM7;-0.100932203;2.560074959;-3.966313905;0.000119606;0.000747356;0.697700716;8145334
ADAM8;0.42857546;4.673412068;6.074853678;1.26E-08;4.17E-07;9.419741221;7937150
ADAM9;1.149808233;8.081204637;7.778108203;1.94E-12;3.24E-10;17.90368981;8146000
ADAMDEC1;0.31170687;3.284657079;2.06000216;0.041381716;0.087468227;-4.589356823;8145317
ADAMTS1;-0.446941639;7.145807628;-2.148688648;0.033501455;0.073786078;-4.410494417;8069676
ADAMTS10;-0.11393151;5.00995958;-2.123304264;0.035612173;0.077431013;-4.462407796;8033635
ADAMTS12;1.137831954;5.091107192;7.72899336;2.53E-12;4.02E-10;17.64695286;8111387
ADAMTS13;-0.079101629;4.340455801;-2.10807673;0.036932639;0.079796643;-4.49327348;8159036
ADAMTS14;0.313537265;3.972442874;4.903903793;2.74E-06;3.48E-05;4.268187866;7928147
ADAMTS15;-0.213077066;4.260734196;-2.237898683;0.026919381;0.061739538;-4.22350872;7945232
ADAMTS16;-0.169950469;4.726325781;-1.831728286;0.069267564;0.132612816;-5.017096643;8104321
